timestamp_ms,pid,cpu_burst_ms,ground_truth
4309074.34,20547,4.2179,LC
4309091.68,20546,8.239,LC
4309094.19,20545,4.7308,LC
4309111.83,20548,33.3152,BG
4309114.13,20547,3.9735,LC
4309128.29,20546,3.9795,LC
4309133.16,20545,4.1333,LC
4309150.36,20547,4.3806,LC
4309190.88,20546,8.3321,LC
4309192.33,20548,30.3701,BG
4309235.44,20545,4.545,LC
4309238.68,20547,4.2781,LC
4309259.92,20546,7.9619,LC
4309270.72,20545,4.1646,LC
4309273.05,20548,30.5829,BG
4309294.25,20547,4.0318,LC
4309305.67,20546,4.1464,LC
4309319.65,20545,4.3861,LC
4309335.06,20547,4.452,LC
4309339.16,20546,6.4341,LC
4309356.71,20545,9.6818,LC
4309356.88,20548,32.5093,BG
4309384.14,20547,5.1793,LC
4309389.68,20546,4.1635,LC
4309397.64,20545,4.2971,LC
4309431.48,20547,6.8943,LC
4309436.65,20548,30.04,BG
4309450.68,20546,4.4754,LC
4309516.85,20548,30.0566,BG
4309583.53,20545,6.2016,LC
4309596.31,20548,29.1529,BG
4309617.2,20547,4.7485,LC
4309673.7,20548,27.1954,BG
4309681.54,20546,6.2474,LC
